gene,Falcons,stringlis
AT5G20400,1.68333458541592,-0.001845311043084644
AT1G78850,1.034205741669691,0.2370021337835537
AT3G25610,3.30750328774866,0.4343444481686611
AT2G33390,0.7830063368189331,0.03945537248568882
AT1G08880,-0.2005882060585609,-0.4724282240101865
AT3G10640,1.110476770810827,0.2398591949549637
AT4G13160,-0.511205787410139,-0.167360882699694
AT1G01950,0.8569459955450307,-0.07543883017426992
AT5G43170,1.005047384550018,-0.1076922988512141
AT1G79630,-0.3248473208417677,-0.1605699893319682
AT1G72930,1.071582087126298,1.896498044607462
AT1G30000,0.2694030138057275,0.1567759543027105
AT5G66330,-0.5793925693794343,0.3747870689129216
AT3G01205,-0.2438764327306271,0.04550176350976673
AT5G28830,0.6323109728106258,0.2431364385527575
AT5G23860,-0.2855408747737909,-0.2261146184686713
AT3G02770,0.5019979609739895,0.4647825353910649
AT3G51860,0.3325129194370835,-0.144143388724011
AT5G18470,2.621097895326843,0.3643645281413809
AT4G36808,-0.212882278708777,0.101297489783826
AT3G13440,0.2569812585103921,0.002363075937536552
AT5G49480,0.8913940296093804,0.002677332913168341
AT4G38420,0.3276124148066834,0.2080531246382811
AT5G63320,0.2759173301250407,0.04436396411475989
AT5G60310,0.7283193886400505,0.008944858201525208
AT1G74470,-0.1343356183894976,-0.5733552312385125
AT5G14480,1.003216259428686,0.3173881091191222
AT1G34260,1.595667840184313,0.837624779164789
AT1G05055,-0.3430034012945063,-0.8304277673942247
AT4G24740,-0.2497728984814211,-9.264527083010071e-05
AT3G05370,2.76721374730995,0.0
AT2G36220,3.344710770363466,0.1889807528200929
AT1G53170,1.033103668597258,0.02912105321112616
AT3G57730,2.413698437489906,0.1211553096368205
AT1G07000,3.758478913636755,0.2931403401519837
AT3G50760,2.432854131056693,0.09678049553937818
AT4G08230,0.2679183763330036,0.1048129283606484
AT2G32710,-0.5668370963277105,-0.1288456124747391
AT1G53080,7.48580245973187,0.0
AT1G74050,-0.1614384463970459,-0.3390462058969603
AT5G22270,0.5735765828656648,0.1984256494738435
AT4G36550,3.656763820567032,0.315494474390962
AT2G28500,0.8880005408355534,0.0251772942389687
AT1G07420,-0.2639774060389536,-0.04334781124235827
AT3G48760,0.8628788646961826,-0.08599735410650826
AT3G13520,-0.2185386126024021,-0.1896736367598533
AT1G19620,-2.908748484096319,0.0
AT5G40780,0.6525657916654551,0.03583473389691361
AT1G34550,0.2350064044430641,-0.2217222194727951
AT1G77240,-0.7844665341382361,0.009848805381558658
AT1G64610,2.268824184745296,0.2510688977673546
AT1G03220,1.639772657371543,0.1348952618870848
AT5G15010,-0.5271936860099099,0.027282990043515
AT3G53810,1.888291085394331,-0.08702429667100085
AT4G35180,3.675478839801433,0.1562862175112681
AT3G14660,-0.1679913005262623,0.2169187348877224
AT2G37540,0.3749300158431534,0.3791597514116891
AT5G11550,-1.044149947523034,-0.05411443157778707
AT2G39110,0.6180145014801985,0.2040885151404973
AT2G17720,0.2231985875367278,0.0618714814594691
AT1G67880,3.290559433224604,-0.1183301879476019
AT4G25170,0.3185979200174329,0.1052293739277056
AT1G22650,1.095959409636551,-0.375519177474631
AT3G08710,1.259236972030099,0.01602165852687741
AT3G46690,1.664491153927727,0.3235682020452861
AT3G04070,-0.7001801564112257,-0.0300550587911959
AT1G71190,0.4833949484452204,0.2216072141720958
AT3G54870,0.5413642084710621,-0.01600440972188767
AT5G09590,-0.2452415297681914,-0.03436638251495866
AT3G07370,0.3441713539984018,0.002193128590061524
AT1G68940,0.2876981760340418,0.05212057681560814
AT4G28490,1.011992212568034,0.1919905502516513
AT5G38310,2.459008482995828,0.3241155743558817
AT4G34950,-0.8851268960048492,0.3177190378930649
AT5G51770,-1.425025768261054,-0.4713231170879889
AT5G44860,0.3926942508514361,0.01905148512087911
AT1G50000,-0.4754019112630324,0.00480165792957518
AT3G21560,-0.2517634205052922,-0.09070663434820178
AT1G05630,0.6869560809370997,0.4125974562698446
AT1G73550,1.622091636560491,0.0
AT5G01435,-0.6020526738905477,-0.1557117431284376
AT3G49130,3.561358684019783,0.0
AT3G47540,0.700496603022139,0.8054734944736696
AT2G16890,0.8820062669757947,0.2888514714819567
AT1G57630,3.545613843979999,0.2757304483434892
AT1G07900,3.074154384791056,0.0
AT2G24180,0.6161766521730903,0.4227170644411374
AT1G59620,1.944985768474994,0.9829299970822195
AT5G23280,-0.3857102359629986,-0.2302260621290376
AT4G30780,0.3264963771269114,0.08842572197963987
AT5G62620,1.083354644377919,-0.1149768631686408
AT4G38062,-0.540771170758954,-0.09245027427556013
AT3G27010,1.195373999467878,-0.02534024294919456
AT2G38790,3.947646388023702,0.2130325938830603
AT2G43710,-0.1692310302112978,-0.6950399648685359
AT4G01250,4.340171660425455,0.6741147832578397
AT1G68550,-1.235289393725342,-0.1084532442243663
AT4G32430,-1.147868130615722,0.04368356667289984
AT5G40540,1.60925784956833,0.4511976092565684
AT5G16680,0.2078533149328998,-0.09889224871389857
AT4G13930,-0.221884739263561,-0.4916978776640272
AT5G52750,5.267370374036078,0.06776981995360673
AT2G48010,1.502870154766219,0.3070961176077577
AT1G16930,0.803524141776355,0.004605934704872269
AT1G11800,-0.6693178637027531,-0.007450709347667095
AT4G38620,-1.469323049176682,0.2514183078628193
AT1G59960,0.2308087068011461,0.03991826235983195
AT4G10895,1.77560824753513,0.1185611437409453
AT1G35140,3.072634087359969,0.02686205269810839
AT3G44280,0.3364318245385485,-0.2221507338316174
AT3G59350,1.2024941000752,0.1874228843861443
AT5G27380,0.2282032986319135,-0.1483892730534683
AT5G17000,0.3551706837849859,-0.04232667618930354
AT3G11700,0.197685384322613,-0.1026343062602839
AT1G71950,0.7240367329270827,0.1858479312316278
AT1G02170,0.6766184277484601,0.1055155804323335
AT3G19930,0.5358448216275655,-0.03025994543751781
AT1G70140,2.386339709145501,0.5783253276665362
AT5G06230,0.2756149656058595,-0.1207275929705895
AT1G69270,1.238532443799792,-0.162461047952768
AT5G59420,0.4090635312334496,0.0208514008345019
AT5G61160,1.542849905646273,0.0
AT2G23810,3.080971247017046,0.1830811653599086
AT5G10830,0.7786585452370681,0.3775934454605255
AT3G50190,2.11469429716023,0.5100674214640318
AT5G13780,-0.2113051418301035,-0.3162513103070654
AT1G64760,1.05618726288474,0.0463709739137252
AT1G68840,2.790971700569029,-0.2467838512443232
AT4G05010,1.706212268015407,0.2957986047492887
AT3G13050,0.9301514133551626,0.1199359396721422
AT5G44580,0.4219855362087116,0.0
AT2G25470,1.957496774832056,0.0
AT1G04960,0.2700788697903876,0.4257857875891443
AT5G52830,2.193569184255412,0.5862415998618464
AT2G01730,-0.7194296896416985,-0.003932714287741305
AT5G46510,1.89898754540448,0.3695907362321776
AT1G44810,-0.3797759286912002,-0.6533923520594608
AT5G44180,0.2827526427847284,-0.8524664294247353
AT1G01260,1.067997825808667,0.2155489541930362
AT5G52870,0.8559931095383768,0.1482852776282814
AT5G57560,3.559809184830662,0.9225974130132414
AT3G54000,1.328669908066884,-0.1322865499013733
AT4G25750,-1.629280201080923,0.01650168363500318
AT2G46660,-2.691866846442537,0.05259767853213181
AT5G02590,-0.2661112263071547,-0.01336788351413523
AT1G09930,5.64524098327134,0.0
AT4G26780,-0.2526677611775857,0.08997846070911568
AT4G26520,-0.2984394368248869,0.0
AT5G66630,0.833499806874027,0.1051125182469991
AT3G48800,-0.819415589200354,0.09537638549431564
AT1G71400,3.17438585680851,0.3068278633722451
AT5G14350,-0.832400661299124,0.0
AT1G68340,2.109894900373064,0.2098872261872338
AT1G58110,-0.3769690212555651,-0.0454660097880512
AT4G36840,-0.5327907572813639,-0.05039860748693589
AT1G21380,0.3253976742693969,0.154826813327057
AT4G15233,1.636410524873154,0.3408034225845202
AT5G45710,0.8891674069322207,-0.05178526057476519
AT2G02220,1.736524932800585,0.591677280990416
AT1G78240,0.1879259502294419,-0.04294776532789929
AT2G41010,2.230815843614617,-0.003222351314703822
AT2G02930,1.562407863904122,-0.02969135343334739
AT5G45130,0.5142739215033441,0.06442998251642738
AT1G09770,-0.1730975798342,0.06796613600110683
AT3G50830,0.6104480872262256,-0.1133573171629628
AT2G35710,3.786960774154378,0.497564672904226
AT5G17780,-0.9196298054202843,-0.00713972637212982
AT5G13080,2.620013268531169,0.1593975453159877
AT1G68520,-1.381080788773945,-0.02862394547496927
AT1G24020,-0.2914017875651878,0.034546487161763
AT5G16830,0.9815363572494137,0.1837791020466336
AT2G44180,0.7958307906647042,0.2454963163400187
AT1G79340,0.1930072894836995,-0.0283560129335652
AT2G23755,-0.7104533913582587,0.04476825383421477
AT2G44670,-0.9907660253437643,0.1496174332981516
AT4G34920,-0.3312001556331655,-0.212318341180614
AT1G12360,0.7316740462894982,-0.01386449132308206
AT1G71030,1.126859276610567,-0.06555876230146682
AT1G61350,-0.3454191617319363,-0.02400796663804366
AT5G65860,-0.7364973615751605,-0.04046807659222355
AT2G31865,2.991193646397671,0.5107983772365826
AT1G61860,1.200500661932333,0.002654730718164577
AT2G30424,-0.3731477213513906,0.0
AT5G49900,0.8860832045042785,0.1472376459889451
AT3G56840,-0.2864685096737328,0.05602391585216367
AT2G39940,-0.2142813213963189,-0.1390224017258659
AT4G01090,2.962665998393498,0.2684369999657925
AT4G10810,-0.3154020280724002,-0.004059793756058759
AT4G18730,-0.1793826128550511,-0.2959787528246549
AT5G11650,2.360436493616388,0.3103584074887203
AT5G03345,-0.2524866249365808,-0.493133752628384
AT2G14740,0.225472731276734,-0.01990682682450302
AT5G25510,-0.2562722196891439,0.0951881183122458
AT5G22020,-0.2146502557806879,-0.242455103058469
AT1G53620,1.710304472507717,-0.008679328210591995
AT3G46590,0.2340162590480952,-0.09710404548648302
AT3G05220,0.4118516732826649,-0.143295247135497
AT3G11010,1.29995385349227,-0.001505142784121524
AT4G33940,0.8947578226382134,0.02405733174719851
AT1G79570,0.2483915464168522,-0.1645662279156143
AT2G06530,1.076333345151266,0.1289928366029419
AT3G53150,1.736612417348052,0.2183513258214908
AT4G35110,1.050704381474848,0.7244860809004543
AT4G18253,2.617668683448496,0.5720187792801639
AT5G47960,2.283548411067341,0.08373596073701571
AT5G59030,0.2270274378290993,-0.08892197328100644
AT1G49760,-0.2502804485917294,-0.2037983039048675
AT4G18170,3.322034462530356,0.189333284725345
AT5G52050,4.678848296471259,0.00855934560950272
AT3G14225,1.752864190901123,0.03751640180398337
AT4G33985,1.302490418378651,-0.0102760473309015
AT5G52550,-0.9566246956841015,-0.4376436413422963
AT4G23850,0.5660762177561645,0.05160900431240534
AT1G13880,0.5135666883603474,-0.03270747538600195
AT2G20900,0.658704118374302,0.02229978349048957
AT1G77500,1.116197220092446,0.2968581114526748
AT5G02630,1.470391421133142,-0.08456838223107682
AT5G06860,1.540078969087953,0.6696236337742896
AT3G27650,-0.7012935353021977,0.2472609469684509
AT3G25400,0.7533678849431281,-0.103500886510658
AT4G11230,0.6965795680106118,0.541152498363477
AT4G11900,1.408023292970554,0.0
AT3G51890,1.801768284513405,0.804592820274562
AT1G08660,-0.2038219082874319,-0.38773406481955
AT1G19380,2.36830850825634,0.4771718080078526
AT1G51780,3.736443177361222,0.1536479453354927
AT4G16390,-0.4963929970286696,0.6057632174028912
AT1G15530,1.475771352858081,0.1619421536507678
AT1G71880,0.4356260643059071,0.1499476333617204
AT1G69870,0.2125437182734995,-0.1506334286903954
AT4G16380,-0.286778741892139,-0.3142503024991206
AT4G33430,1.142797858750862,0.009848811397378402
AT1G77570,-0.552328725949233,-0.001233102803641955
AT5G01490,0.9223580967261725,0.4807527211863292
AT1G73065,1.703999105494002,0.1174068266879198
AT3G05650,0.7943134483627797,0.06409636448067263
AT2G17760,0.702329706587304,-0.0140196082902944
AT5G01950,1.521865968693547,-0.06540391280210611
AT4G33920,2.189063204824959,-0.02385527195181703
AT1G35210,5.767770102711889,0.1334714083109414
AT5G51370,0.6679886910328259,0.00681626142685803
AT5G22630,0.8715046923717222,0.2256508935832774
AT5G42650,0.8790002673221384,0.2724832497118785
AT1G64380,3.154643593048392,-1.0009146555314
AT2G06050,0.8185681009298219,-0.0565559204383653
AT1G31830,-0.3864610499285792,-0.1942892828018934
AT2G17480,1.085197636156823,0.1463444096097407
AT5G44480,0.3866081805829014,0.1063831301899428
AT1G20350,2.109760511940448,0.0
AT4G21410,0.7671619022040712,0.2877211594053412
AT4G19990,0.4099250605262044,0.05585960016570538
AT1G09900,-0.4975604920935184,-0.2656188907800471
AT1G01340,1.85807363767745,0.7907059342515479
AT1G53440,1.033552120729603,0.3578457317514685
AT4G19150,-0.2077727470885922,0.4337933519844049
AT4G23470,1.076578406727784,0.3517387853510922
AT2G18940,-0.2573544011017031,-0.1357120338181198
AT5G43420,2.732208189430982,0.2070678084615214
AT4G39680,-0.1867098140982943,-0.3605294889447179
AT2G20590,0.8152319209873768,-0.1134101823524616
AT1G05670,1.925856197834585,0.314518036741445
AT1G04280,0.386614948120618,0.03785944194774508
AT3G14630,1.754320605318366,0.1559023425092466
AT3G12280,0.2144592299196374,-0.1582344880822535
AT5G43270,-0.6560667998230323,-0.1512309742154072
AT1G29690,3.175547730935991,0.3625201592196889
AT2G23130,-1.082630948105934,0.1346722769965868
AT1G70581,3.133613839351316,0.1160786580683222
AT4G16960,1.362105484807865,0.569384838682619
AT4G25030,1.310146129001822,0.3123905935125985
AT3G45730,3.207704170030086,0.1275306429846473
AT5G24400,0.2294262906738097,0.03217842113226661
AT1G20310,6.228796108109493,0.0
AT3G26670,0.2608024740091726,-0.3286143594392192
AT3G04300,2.293698492695091,0.09358167981707535
AT3G16720,3.59940765861859,0.1805183802165563
AT1G73730,0.3906010294283617,-0.1190979880336518
AT3G61898,-0.5882155529425149,0.0
AT1G18980,1.549342010153347,0.06381857590000407
AT5G22530,3.891754240727418,0.0
AT3G54420,3.384260617331118,-0.07268498105847233
AT4G09890,-0.5120388899321182,-0.1659285576964923
AT1G12330,-0.7254293141351729,0.08307316844582671
AT2G09300,-0.6538284491562144,0.2038310603533219
AT2G36380,0.2218988812368389,-0.2068442932328158
AT2G21180,-0.7096988278080807,-0.1244181499732098
AT5G05300,7.059481719980864,0.1221488686538485
AT2G30500,0.4511525404526328,-0.4084323577666581
AT3G22670,-0.5876816116581802,0.1244866230244592
AT5G64900,2.333366019142165,0.4049179185754846
AT5G64060,1.225100994654037,0.0
AT5G14280,0.6202388494218608,0.0
AT4G14630,2.357445652240529,0.6357133618118397
AT4G30270,0.8456689313824395,0.3505009008609947
AT4G26800,-1.036959654727966,0.06891815443925063
AT3G56190,0.1704226697849183,-0.2202356246709909
AT4G18530,0.7369606356918823,0.2443431996332039
AT2G30040,1.431590006501291,0.1116483250835366
AT3G61850,1.152147840864151,0.2242953868474832
AT4G21830,0.4734272923112858,0.01662469462051146
AT2G19190,1.187997583421761,0.3327855817261288
AT5G23130,1.082125117036576,-0.08870094396666164
AT4G12735,3.382480678284455,0.0
AT2G40330,-1.119117035685437,0.3825787271486383
AT1G73080,2.365557318283644,0.2985164121569956
AT3G28910,1.232463553288694,-0.1877951599762231
AT5G14370,-0.6132640069943363,-0.0955932033341282
AT5G44567,3.901812935852428,0.0
AT2G38310,-0.6208083914731071,0.08736408298781914
AT1G25440,-1.75927125352418,-0.1060118654619409
AT1G09970,0.8941609064040534,0.3918411894343126
AT5G63980,-0.2279356583069521,-0.3915742391197279
AT2G29460,1.067503389139203,0.0
AT2G35640,2.520618975358938,0.0179401337584281
AT5G44190,-0.6101239134808254,0.04206224258419987
AT2G34930,1.343486257977276,0.0007800259141425588
AT1G68570,-0.4608515975973528,0.1060321312066168
AT1G66970,0.1843267979738671,0.0
AT1G53730,-0.1949517550853595,-0.3075542681544073
AT5G38990,1.852775550225091,0.0
AT4G34390,2.717004773683581,0.5161603748466254
AT2G34650,0.6875932886885774,0.3708816803572885
AT4G25990,-0.5115074025748183,0.6447671536675019
AT2G41940,-0.8999192444394153,0.0
AT2G28650,1.741059696607222,-0.1699711011961111
AT5G24210,0.859295040016289,0.0
AT2G24540,-0.5452170047509808,-0.1702034169904232
AT1G70090,0.2255824877555143,0.2010129518279419
AT5G59920,-1.120857296325941,-0.24721431206685
AT3G09175,-0.4086194065632622,-0.06977817094696674
AT1G69490,0.7095824737132584,0.1977596493041749
AT4G25780,-1.489332400303714,-0.264916178227018
AT3G04810,-0.3028115791550189,-0.2357712829007928
AT3G22942,0.3323177341161425,0.5329381041762828
AT4G32300,1.666319989428837,0.3412786777513733
AT5G35320,-0.4260896635996794,-0.04748431947449187
AT3G05545,0.1909607094553125,0.07590115863498233
AT3G14590,0.4588007967929789,0.1414503877825097
AT2G34340,-0.4561635235889827,-0.02810869919007654
AT2G37940,2.460312170970219,0.2756645259709592
AT1G17420,4.037427848610254,0.0
AT3G18250,2.949960435115651,-0.05143214475734797
AT3G17330,0.7050407959295981,0.1087816389443493
AT2G43610,0.3293463495082747,-0.06555194437235336
AT1G61660,0.8032411691123481,-0.08354866633025552
AT4G28260,-0.2855061704439559,-0.3172659384769657
AT3G14560,-0.4863545809747783,-0.03009534631232313
AT5G65470,-0.2185387689256197,-0.1610250482654653
AT3G61800,1.026267929054204,-0.0939572612330827
AT3G49670,-0.8553409693639403,0.1258935788984702
AT2G42290,-0.8200074844452476,-0.4190877204488975
AT4G34180,1.270116927428618,-0.003710224558564458
AT1G29720,0.9201878764204442,0.0
AT4G02350,1.109156817810714,-0.2416064555258564
AT5G56750,0.2530591784306052,-0.3587754535532285
AT3G04110,1.568797995990313,0.1532646961450906
AT5G57230,0.5121414684857609,0.02134200481664087
AT1G61990,-0.3296356773725286,-0.3291179661730871
AT5G47370,-0.6198187036298941,0.02331750004239416
AT2G30140,0.842247548870828,0.1368285664059106
AT4G34100,0.2290709815010005,-0.02038737020808172
AT3G30180,-1.280498322857481,-0.1392582796386788
AT4G30930,-0.5149424911480268,-0.183762422971893
AT4G08035,-0.7159863927580089,-0.1710420331257356
AT3G53160,0.8059035184117053,0.0
AT2G44578,5.317744190208066,-0.2910071598437676
AT5G53550,1.161115608259296,0.0932761369357167
AT1G78180,-0.3667059231726136,0.2547884467003968
AT2G14510,0.7320770283068312,0.05490379157138842
AT1G17340,0.5057991411789268,0.009668966408362288
AT4G26540,-0.4451776115318685,-0.06721450609575803
AT2G23100,1.252035812921181,0.01027359180024086
AT1G16160,2.101491952536265,0.1580190108113978
AT3G59810,-0.3684748141020996,0.1167150507453422
AT2G45160,-0.5739111081812628,0.1045420969365997
AT1G24147,1.375444345910419,0.0
AT5G13590,0.4923993028797614,-0.03465119936997825
AT1G72370,-0.1798662144875852,0.2553202224546053
AT4G23630,-0.1390675140820118,-0.3625952543615419
AT1G36730,0.4771479547031974,-0.07970643372585554
AT1G15890,2.271764623150097,0.09318822524128852
AT1G58410,1.980588180013479,0.626883514274742
AT1G21900,0.2499688411521019,-0.004274862505431801
AT1G78420,0.248244322946832,-0.1363082468546641
AT4G24560,0.2383556022208843,-0.09912956293367352
AT3G54220,-0.2113813632048061,-0.05449501099659679
AT1G51805,0.9361135534021979,0.0
AT2G03830,3.606014522003821,0.05178244690694979
AT3G51870,-0.2114325886552002,-0.04002962715508957
AT5G22880,-0.3366018881772824,-0.07121469091841207
AT1G56350,0.4133426386302231,-0.1083048065080673
AT3G53500,-0.1730188572563312,-0.04879894423251797
AT3G23230,5.741029353660817,0.0
AT2G36090,-2.985496686221407,0.009059094051306829
AT4G04695,0.6192865639075738,0.3013324710604371
AT2G24610,1.378911972429314,-0.02646017756856834
AT1G31350,1.039549459615944,-0.02065464520394651
AT1G23130,0.195842958083926,0.0
AT1G10650,0.8684255429560572,0.5457722656004849
AT5G03635,-1.037444623657807,-0.07909904994863835
AT5G03355,0.8910975178527774,0.09587412502993083
AT1G65290,-0.1884778440114112,-0.131293926109724
AT2G39840,0.5613280224465479,0.0885112498009282
AT4G34810,-0.848030284051166,-0.09414304844162778
AT3G19850,-0.3207862935206498,-0.01616583991709086
AT4G35480,3.31202262333627,0.1177005213596294
AT3G22886,-2.443590844053753,0.0
AT2G42730,-1.825375134565967,-0.05836473530638038
AT4G14220,0.9863406704832847,0.1880881037726718
AT2G43375,-1.322944710473385,0.0
AT2G28890,1.01642011837429,-0.02007552854372348
AT3G18610,-0.5837612054695724,0.0
AT1G80610,2.125620103811742,0.1453722756304993
AT2G25125,1.914247905068517,0.0
AT3G46740,-0.1750694329102705,-0.03140894188437456
AT1G79690,0.3405054111951829,-0.160731636157249
AT3G14900,-0.4862585412653693,-0.1316524335051101
AT1G18900,1.021092002045223,0.3131919450601933
AT1G11700,-0.4833924283351554,-0.297796468532796
AT5G04340,5.280110000599857,-0.01924553701552389
AT3G06780,0.7641063849886838,0.01785119548597234
AT3G60720,-0.536481834598028,-0.03832727255081855
AT5G05850,2.288015708667199,-0.3762408976553924
AT4G24400,0.6854900916805352,0.1903199336596378
AT2G02170,0.2190716502720748,-0.2679809078250298
AT2G36800,0.9065374064693339,0.0
AT2G47190,3.73727892931475,0.2343694126186477
AT1G47380,0.5768854281695094,-0.1207037821248942
AT3G55270,0.7454588311564416,0.4674333104449215
AT2G29110,8.174334208711262,0.05686491334338029
AT1G80080,-1.583611556782995,-0.0846743311597753
AT3G20898,-1.559360252345386,-0.01126967537592436
AT1G73540,4.095616770985457,0.4486956999946091
AT2G31955,0.4046197052841797,0.1220524191988013
AT1G49050,0.868246244687136,0.6454331622363454
AT4G23610,2.255443865599029,0.08781096457269029
AT5G58720,1.060057517608561,-0.2433484529372595
AT5G57760,-1.478372942354838,0.04741015626016932
AT5G39000,2.922304723183287,0.5512886089243251
AT5G22450,0.963408729389634,0.3251066597085104
AT4G21850,0.9051507786643318,-0.108294304220486
AT5G07030,-0.3476176713218384,-0.1465073818592025
AT4G18040,-0.1680463666882274,-0.1974419211145653
AT2G35650,0.4524046057358692,0.275150321017678
AT2G27150,0.5389799304696872,-0.05104116074882087
AT1G13940,-0.2776963115980383,0.01299562408958262
AT5G01710,1.172114825041026,-0.2021455855795191
AT1G75960,-0.618386671078857,-0.310988117358784
AT5G48880,-0.4376607958905974,0.1495095317410815
AT1G26130,0.557843607940036,-0.03293159465781954
AT4G30430,3.220655193193937,-0.1574945559667858
AT1G47056,-0.6053028233531456,0.09740198372842866
AT4G26380,5.214629940004172,0.0
AT1G29340,1.332967127437218,0.0826944234871211
AT3G16220,0.6410746674915265,0.03929919229173431
AT5G43630,-0.3964758587697107,-0.4255917192120022
AT1G61840,-2.844199132003133,-0.2270228247082255
AT3G07730,-1.030424359400422,0.02370616001304993
AT5G48150,0.646993370243296,-0.3157298867511295
AT1G30080,-1.503385332523019,-0.09829410423971661
AT5G66900,1.813406604190402,0.2649198761011541
AT1G72610,-0.3277195129582304,0.3138142287957702
AT1G66700,1.981485222855074,0.8901164025286789
AT3G28930,0.7771394576602353,-0.0856374008593346
AT5G25050,1.89684100234402,0.2060124954639294
AT5G42750,-0.6264939519271076,-0.04477792998017661
AT4G27657,2.327590551466903,0.0
AT4G16950,0.4710553470052111,0.1469096695769727
AT2G02090,0.2171160189187234,-0.1348773100361949
AT4G38860,-2.473858281159552,0.0
AT2G33110,2.782297890899219,0.1437497912488106
AT4G07130,0.5154634734178292,0.1251087746978584
AT5G58690,0.9104246760231702,0.0346839815635944
AT4G08950,1.220785061757803,0.3311969788898385
AT3G54470,-0.2371386750271045,-0.05973581515899422
AT3G14090,1.52424154976393,0.04311448945125135
AT4G23700,1.28529488062406,-0.03527090513769538
AT1G59865,4.485524444165875,0.710597293072011
AT1G50440,0.3983668292573058,0.04741923675183204
AT5G64340,-0.2889608015541281,-0.05291592176209781
AT5G37540,0.9014171564236849,0.04474423648818091
AT3G18050,-0.2666847300395583,0.2389968716350682
AT2G14080,1.187954585683392,-0.1855405121903819
AT3G25890,-1.09795994411116,-0.1530553184353887
AT1G56540,2.815966107704813,0.7617684753005306
AT5G25620,-1.620190292931476,0.01833659143224246
AT3G15390,0.4313381174830527,0.01596372162538229
AT4G23440,-0.3005273628093733,-0.09854133141609261
AT1G61190,0.2117012935999896,0.0004815102161475766
AT4G37470,-0.3158223579470829,-0.6099514691642064
AT3G12950,-0.2279280769546707,-0.5376485984418389
AT1G73130,0.3425501285551226,0.3781085420873728
AT2G38250,1.596090985840076,0.8205503625363074
AT1G80380,0.2889730477754488,0.009716071763365251
AT4G04745,-1.357136624182287,-0.6885424686187407
AT3G22200,0.2233821468859699,-0.1479066366169935
AT2G30360,0.7065367962184366,0.2309136930646761
AT5G11250,2.056160665111452,0.6511962082774634
AT2G40150,1.085264285742276,-0.01739988996241107
AT2G29150,3.442231524360422,0.0
AT1G67470,3.051502306588825,0.1073388671247807
AT2G39660,1.852434911086315,0.1332274132704519
AT5G03830,-0.3830153185250939,0.1440633267521611
AT2G41410,0.195195851766381,0.02534658484029678
AT5G52210,0.3144857423707776,0.02676383320121403
AT4G26400,1.72778696536419,0.5835031071392349
AT5G25780,-0.2988209583576271,-0.4240572686908174
AT5G67140,1.149849537431663,-0.2206283060511224
AT3G02800,4.246299764553973,0.3279919327888973
AT1G76580,0.3024549802286184,0.03871524735812733
